File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal
ATL_se0_ag1_m_02_1,1545,ATL_se0_ag1_m_02,1705.9965,1707.038,1.0415,who he's meant to be,1,0,15.3590501,15.06,29.75
ATL_se0_ag1_m_02_1,1606,ATL_se0_ag1_m_02,1774.5433,1777.1723,2.629,to be able to have opportunity to do more,1,0,20.3331943,19.94,6.5
ATL_se0_ag1_m_02_1,1616,ATL_se0_ag1_m_02,1785.6639,1787.1203,1.4564,other people are gonna be,1,0,9.713391464,9.6,8.5
ATL_se0_ag1_m_02_1,1627,ATL_se0_ag1_m_02,1794.4759,1795.492,1.0161,"and they be like, okay,",1,1,15.16283008,14.89,5.5
ATL_se0_ag1_m_02_1,1646,ATL_se0_ag1_m_02,1808.0952,1811.3317,3.2365,"we may get they competitors. We may be fishing for one type of person,",1,0,21.40745639,21.14,7.25
ATL_se0_ag1_m_02_1,1745,ATL_se0_ag1_m_02,1909.1744,1911.2405,2.0661,"I put it all in there. I be like, yeah I want the-",1,1,22.53012189,21.65,13.25
ATL_se0_ag1_m_02_1,1916,ATL_int_01,2087.7553,2090.8947,3.1394,Why Gatorade bottles don't be coming like this for real for real?,1,1,34.56428666,34.19,20.5
ATL_se0_ag1_m_02_1,2098,ATL_se0_ag1_m_02,2295.1752,2295.9736,0.7984,"niggas be broke,",1,1,18.18728014,18.0,15.5
ATL_se0_ag1_m_02_1,2100,ATL_se0_ag1_m_02,2296.078,2297.6434,1.5654,"and they be like, yo hold up.",1,1,9.411713716,9.14,6.25
ATL_se0_ag1_m_02_1,2149,ATL_se0_ag1_m_02,2359.1077,2361.0102,1.9025,I thank whatever gods may be,1,0,24.89079525,24.44,3.75
ATL_se0_ag1_m_02_1,2204,ATL_int_01,2426.7266,2428.5143,1.7877,"be in touch after this interview,",1,0,18.48877512,16.51,12.0
ATL_se0_ag1_m_03_1,11,ATL_int_01,5.8219,7.6406,1.8187,RD-NAME-3. I'm gonna be in-,1,0,45.76846544,37.67,21.5
ATL_se0_ag1_m_03_1,198,ATL_se0_ag1_m_03,200.5512,202.6639,2.1127,"basically what's gonna be the end result as to,",1,0,14.89083652,14.47,8.75
ATL_se0_ag1_m_03_1,202,ATL_se0_ag1_m_03,204.0155,206.6553,2.6398,"what you are and, you know, what you're destined to be.",1,0,21.0550534,20.74,16.75
ATL_se0_ag1_m_03_1,216,ATL_se0_ag1_m_03,219.8501,220.3863,0.5362,be a-,1,0,16.31352848,16.02,23.5
ATL_se0_ag1_m_03_1,218,ATL_se0_ag1_m_03,220.6131,221.8196,1.2065,"you know, be- be better,",2,0,22.99370638,22.62,25.0
ATL_se0_ag1_m_03_1,389,ATL_se0_ag1_m_03,393.9528,396.6015,2.6487,"pizza, hot do- I don't be- I don't do all the-",1,0,16.42007033,16.25,21.0
ATL_se0_ag1_m_03_1,403,ATL_se0_ag1_m_03,415.1164,420.3032,5.1868,"like have like a- like a seafood platter out, and I be like, this is cool, but I can't eat this. ",1,0,20.45176043,20.27,10.0
ATL_se0_ag1_m_03_1,618,ATL_se0_ag1_m_03,662.3425,664.9153,2.5728,"it's a- you oughta be playing in the NFL, whole time, he is,",1,0,18.11882336,17.89,12.0
ATL_se0_ag1_m_03_1,692,ATL_int_01,743.1157,748.5795,5.4638,"running, like the bottom of your soles under your foot should just be bleeding just out, like how",1,0,19.12137966,18.52,25.75
ATL_se0_ag1_m_03_1,694,ATL_int_01,748.7599,751.5801,2.8202,is that a normal thing for a human being to be able to do?,1,0,36.9973971,35.81,30.75
ATL_se0_ag1_m_03_1,855,ATL_se0_ag1_m_03,939.7597,942.0282,2.2685,"or he gonna be like, man, you know what, this is Jordan. Fuck it.",1,0,17.39743053,17.1,7.5
ATL_se0_ag1_m_03_1,859,ATL_se0_ag1_m_03,944.0029,945.5136,1.5107,"It's always gonna be that factor, like",1,0,19.90112613,19.66,33.5
ATL_se0_ag1_m_03_1,882,ATL_int_01,973.642,975.395,1.753,But LeBron be passing though.,1,1,15.02025594,13.4,9.25
ATL_se0_ag1_m_03_1,888,ATL_int_01,981.2042,984.1881,2.9839,"Oh, you- you think it's a problem for LeBron to be-",1,0,28.63245073,27.53,23.75
ATL_se0_ag1_m_03_1,910,ATL_se0_ag1_m_03,1005.6823,1010.2246,4.5423,"Like it's l- it's- ay bro, it's fourth quarter, two minutes, this is your time. You supposed to be-",1,0,41.64375893,40.48,50.75
ATL_se0_ag1_m_03_1,1114,ATL_se0_ag1_m_03,1238.3407,1241.5476,3.2069,"And everybody ready to go with you, and you be like, nah I'm not going there no more. I'm going this way.",1,0,15.61620865,15.56,14.25
ATL_se0_ag1_m_03_1,1194,ATL_se0_ag1_m_03,1346.2479,1347.7328,1.4849,"you know, the next season, they gonna be like w-",1,0,13.45965459,13.08,6.75
ATL_se0_ag1_m_03_1,1258,ATL_int_01,1402.4494,1403.0063,0.5569,That could be-,1,0,26.70560999,26.57,16.0
ATL_se0_ag1_m_03_1,1259,ATL_se0_ag1_m_03,1402.666,1404.5062,1.8402,"I- that- that could be a factor, but",1,0,29.84858603,29.52,33.75
ATL_se0_ag1_m_03_1,1280,ATL_int_01,1427.2795,1428.9641,1.6846,"They be shitting on these niggas, man,",1,1,48.57522064,47.77,30.5
ATL_se0_ag1_m_03_1,1281,ATL_se0_ag1_m_03,1428.6805,1429.1173,0.4368,They be-,1,0,28.53647209,28.35,15.75
ATL_se0_ag1_m_03_1,1284,ATL_se0_ag1_m_03,1430.3356,1431.4647,1.1291,they be shitting on 'em.,1,1,21.7090454,21.4,24.0
ATL_se0_ag1_m_03_1,1396,ATL_se0_ag1_m_03,1567.0126,1570.5319,3.5193,The Clippers are always gonna be terrible because they're second LA. ,1,0,50.23918665,49.37,29.25
ATL_se0_ag1_m_03_1,1477,ATL_se0_ag1_m_03,1663.0638,1665.201,2.1372,sh- my grandma said she- they must be Trail Blazer fans.,1,0,37.31186617,34.74,37.0
ATL_se0_ag1_m_03_1,1563,ATL_se0_ag1_m_03,1772.9495,1780.1309,7.1814,"you know how when somebody get to talking trash for about a good ten minutes, you like alright bro, shut up. It's time- look, you gonna have to be quiet now. ",1,0,22.68653949,22.57,24.5
ATL_se0_ag1_m_03_1,1564,ATL_int_01,1777.1921,1782.8408,5.6487,"Yeah, yeah, yeah,  do be taking it too long. That's why I don't even wanna come out and say who I'm rooting for",1,0,30.69407334,30.47,24.75
ATL_se0_ag1_m_03_1,1612,ATL_se0_ag1_m_03,1843.9066,1847.2373,3.3307,"but live is supposed to be doing some good stuff this year, so I'm really hoping that they-",1,0,21.73505267,21.39,15.75
ATL_se0_ag1_m_03_1,1659,ATL_se0_ag1_m_03,1891.7881,1892.4681,0.68,They be-,1,0,18.12615516,17.73,5.5
ATL_se0_ag1_m_03_1,1736,ATL_se0_ag1_m_03,1956.8836,1957.4493,0.5657,"You be like,",1,1,12.96360906,12.88,23.5
ATL_se0_ag1_m_03_1,1762,ATL_se0_ag1_m_03,1989.1721,1990.1414,0.9693,"And you be like, bruh,",1,1,21.49564946,20.74,29.0
ATL_se0_ag1_m_03_1,1766,ATL_se0_ag1_m_03,1992.4292,1997.1866,4.7574,"But they'll flirt with you all day, and they g- ah yeah,  you- and you be like, okay, so yeah what's u- ah s-",1,1,17.99762753,17.87,16.25
ATL_se0_ag1_m_03_1,1771,ATL_se0_ag1_m_03,1998.6159,2000.4606,1.8447,"You be like, damn bro, like you- you was just-",1,1,24.43049246,24.27,37.5
ATL_se0_ag1_m_03_1,1840,ATL_se0_ag1_m_03,2070.3628,2072.1524,1.7896,people be all loved up and,1,1,21.39800198,21.26,19.5
ATL_se0_ag1_m_03_1,1842,ATL_se0_ag1_m_03,2072.2603,2077.3874,5.1271,"damn near making love in the cafeteria, tonguing each other down. You be like, oh that's your girlfriend? Nah, we just talking.",1,1,19.43624775,19.2,8.75
ATL_se0_ag1_m_03_1,1906,ATL_int_01,2135.8369,2136.9558,1.1189,I think that's how it be-,1,0,8.998101934,8.33,1.75
ATL_se0_ag1_m_03_1,1908,ATL_int_01,2137.0846,2141.5585,4.4739,"be more too. That's the confirmation. If anybody come to you, don't be like on some,",2,0,9.684124216,8.41,7.75
ATL_se0_ag1_m_03_1,1965,ATL_se0_ag1_m_03,2205.3277,2215.0073,9.6796,"And so like we kind of like had like a rocky road after that. Like she be like, oh you always aks me about this purple, cause you a Blood, and you j- a slob ass. And I'm like, yo calm down with that slob word, and",1,1,21.10695084,21.0,15.5
ATL_se0_ag1_m_03_1,1985,ATL_se0_ag1_m_03,2240.1041,2242.8695,2.7654,"it's gonna be hell for you. And I was like, well bring it on. I don't give-",1,0,18.95128587,18.67,14.25
ATL_se0_ag1_m_03_1,2038,ATL_se0_ag1_m_03,2299.0736,2302.471,3.3974,You ain't always gotta be that nigga- I'll fight anybody. I'm smart.,1,0,18.32441161,18.29,9.75
ATL_se0_ag1_m_03_1,2108,ATL_se0_ag1_m_03,2384.6049,2387.7022,3.0973,it can't be that deep. What did she tell you I did to her? Like ,1,0,16.97316888,16.93,15.5
ATL_se0_ag1_m_03_1,2143,ATL_se0_ag1_m_03,2436.4556,2437.0952,0.6396,s- be like,1,0,21.89150207,21.38,28.0
ATL_se0_ag1_m_03_1,2145,ATL_se0_ag1_m_03,2437.1888,2440.3256,3.1368,"on like the disrespectful shit. And I be like, uh, I ain't tryna hear that. I ain't-",1,0,17.47537834,16.88,9.75
ATL_se0_ag1_m_03_1,2148,ATL_int_01,2441.2227,2443.517,2.2943,"Yeah, we just chilling, supposed to be me and you baby.",1,0,100.0,100.0,36.5
ATL_se0_ag1_m_03_1,2206,ATL_int_01,2502.0176,2504.1005,2.0829,thing Soulja Boy be talking about or something?,1,1,16.9729324,16.21,21.25
ATL_se0_ag1_m_03_1,2208,ATL_se0_ag1_m_03,2504.3532,2506.7338,2.3806,Soulja Boy be claiming he from Fruit Town Piru.,1,1,24.81482672,24.54,27.5
ATL_se0_ag1_m_03_1,2280,ATL_se0_ag1_m_03,2571.4192,2576.2536,4.8344,You gotta know where you at. You gotta know who you gonna be around and what you can wear and what you can't wear.,1,0,16.93115975,16.79,7.0
ATL_se0_ag1_m_03_1,2396,ATL_se0_ag1_m_03,2700.1653,2703.9534,3.7881,Everything in California's outdoors. Gated school- your school has to be gated.,1,0,22.60940893,22.4,33.75
ATL_se0_ag1_m_03_1,2400,ATL_se0_ag1_m_03,2705.2608,2706.1641,0.9033,School gotta be gated.,1,0,27.13994571,26.82,36.75
ATL_se0_ag1_m_03_1,2402,ATL_se0_ag1_m_03,2706.283,2707.3563,1.0733,Everything gotta be outdoors.,1,0,14.79091723,14.6,23.25
ATL_se0_ag1_m_03_1,2430,ATL_se0_ag1_m_03,2729.923,2732.7985,2.8755,"Uh, your backpack has to be either clear or mesh.",1,0,21.79620952,21.47,17.0
ATL_se0_ag1_m_03_1,2448,ATL_int_01,2748.3296,2749.7216,1.392,"Yeah, don't even try to be cool.",1,0,100.0,100.0,7.75
ATL_se0_ag1_m_04_1,100,ATL_int_01,142.2323,145.18,2.9477,"I like it. I like it, man. Ain't no other way to be, and when-",1,0,4.572104197,4.14,8.25
ATL_se0_ag1_m_04_1,187,ATL_int_01,233.7533,234.6542,0.9009,what's gonna be,1,0,11.70143491,11.21,19.25
ATL_se0_ag1_m_04_1,191,ATL_int_01,239.5869,241.2288,1.6419,"It's gonna be Alabama, huh?",1,0,-1.069908936,-1.64,4.5
ATL_se0_ag1_m_04_1,321,ATL_se0_ag1_m_04,422.7878,424.1733,1.3855,"Yeah, we used to be w- uh, RD-NAME-1",1,0,1.043529216,0.84,4.75
ATL_se0_ag1_m_04_1,399,ATL_int_01,524.7738,526.4518,1.678,be hiring chicks like that too.,1,0,11.24888255,10.45,4.0
ATL_se0_ag1_m_04_1,492,ATL_int_01,659.5912,661.0503,1.4591,"you can be like, you know what,",1,0,6.93042111,6.51,4.0
ATL_se0_ag1_m_04_1,558,ATL_se0_ag1_m_04,762.8753,764.0185,1.1432,I be on that bougie shit-,1,1,9.994770217,9.98,6.25
ATL_se0_ag1_m_04_1,579,ATL_int_01,786.6079,787.8897,1.2818,actually be the case,1,0,16.72756213,15.36,11.75
ATL_se0_ag1_m_04_1,601,ATL_int_01,811.3703,814.4707,3.1004,"to, um, be compensated later on in the future, and",1,0,10.30102536,9.96,4.0
ATL_se0_ag1_m_04_1,719,ATL_int_01,983.2481,987.1755,3.9274,"takes a lot of planning and a lot of people to be on board to try to pull that off, and,",1,0,12.47692502,11.92,4.5
ATL_se0_ag1_m_04_1,727,ATL_int_01,997.0203,998.464,1.4437,That'll probably be so lit too.,1,0,10.76154327,10.4,12.75
ATL_se0_ag1_m_04_1,766,ATL_int_01,1044.4326,1046.1681,1.7355,"inclination whatever that be,",1,0,9.520935035,8.88,6.25
ATL_se0_ag1_m_04_2,29,ATL_se0_ag1_m_04,40.1092,44.7216,4.6124,"But I don't wanna be that type of dad. I wanna be able to fully develop some time into my kids. And,",2,0,13.88167048,13.79,5.0
ATL_se0_ag1_m_04_2,57,ATL_int_01,76.8304,79.4497,2.6193,"I be thinking like, damn, maybe I gotta get on this bitch",1,1,9.972183005,9.54,6.5
ATL_se0_ag1_m_04_2,89,ATL_int_01,114.6645,116.9846,2.3201,s- be to your detriment of your music career?,1,0,8.791669326,8.42,8.0
ATL_se0_ag1_m_04_2,115,ATL_se0_ag1_m_04,154.5837,158.2592,3.6755,"on anything. All the scenari- whatever it might be, I'm'a- I'm'a try to keep it real with you as-",1,0,10.8053356,10.72,7.25
ATL_se0_ag1_m_04_2,137,ATL_se0_ag1_m_04,182.3968,188.072,5.6752,"You know what I'm saying, you know I love 'em, but like I said, I gotta block stuff out to focus on me. I can't let they feelings be my feelings.",1,0,13.4148567,13.18,7.0
ATL_se0_ag1_m_04_2,143,ATL_se0_ag1_m_04,197.3298,199.9644,2.6346,"that's just something I gotta live with, you know. God be",1,0,12.31003896,12.09,23.25
ATL_se0_ag1_m_04_2,162,ATL_int_01,218.8815,226.7582,7.8767,"you be, um, at times I guess too focused on that and then you forget about I guess your personal relationships with your family or whoever,",1,1,9.835836673,9.47,6.25
ATL_se0_ag1_m_04_2,268,ATL_se0_ag1_m_04,367.7884,372.3668,4.5784,"Got a new single I been- I mean, it's kind of obvious what it's gonna be called. I put it in every photo.",1,0,10.08999266,9.94,5.75
ATL_se0_ag1_m_04_2,282,ATL_se0_ag1_m_04,392.3032,397.3779,5.0747,"with the right marketing behind it, man. I- I'm'a- I'm'a always be relevant long as I walk around with that sign.",1,0,6.670216734,6.58,6.75
ATL_se0_ag1_m_04_2,283,ATL_int_01,397.408,400.6285,3.2205,"Ooh, I'm always gonna be relevant. ",1,0,13.73793902,13.54,3.0
ATL_se0_ag1_m_04_2,298,ATL_se0_ag1_m_04,419.8608,424.2006,4.3398,"I mean, it's just- I'm just speaking facts, man. A lot of artists be telling me, bruh, you the only artist",1,1,12.71538794,12.55,6.75
ATL_se0_ag1_m_04_2,302,ATL_se0_ag1_m_04,426.1392,428.4579,2.3187,"the competition when I be really feeling like,",1,1,12.71698508,12.51,6.25
ATL_se0_ag1_m_04_2,321,ATL_se0_ag1_m_04,447.221,452.3275,5.1065,"one and two or two and one, however that may be the one two punch, you know what I'm saying. But I get that from a lot of artists, but",1,0,13.69927673,13.65,5.25
ATL_se0_ag1_m_04_2,339,ATL_se0_ag1_m_04,479.4535,480.0258,0.5723,I'm'a be-,1,0,11.67425957,11.5,5.75
ATL_se0_ag1_m_04_2,347,ATL_se0_ag1_m_04,486.2887,489.3241,3.0354,I still ain't even learnt myself fully. I haven't been able to be in the studio,1,0,13.26073878,13.13,4.75
ATL_se0_ag1_m_04_2,358,ATL_se0_ag1_m_04,502.5048,506.1095,3.6047,"to learn yourself to just be in there and just learn yourself, man, that's a whole different-",1,0,10.82415788,10.72,10.25
ATL_se0_ag1_m_04_2,362,ATL_se0_ag1_m_04,510.5826,515.1647,4.5821,"I don't think nobody touching me right now. I don't think nobody gonna be touching me then. You know, I'm already a dangerous guy.",1,0,9.271640904,9.2,5.5
ATL_se0_ag1_m_04_2,370,ATL_se0_ag1_m_04,522.366,523.633,1.267,it's gonna be even more dangerous.,1,0,19.69085183,19.38,4.0
ATL_se0_ag1_m_04_2,391,ATL_int_01,547.4783,549.2313,1.753,"need to be, I guess",1,0,17.43706806,16.49,4.25
ATL_se0_ag1_m_04_2,444,ATL_se0_ag1_m_04,637.9733,640.9946,3.0213,you gonna have your time. You just gotta be ready. And it's almost like,1,0,6.067732001,6.02,3.75
ATL_se0_ag1_m_04_2,446,ATL_se0_ag1_m_04,641.5411,647.139,5.5979,"when you- when you- when it's really your time, you gotta- y- you gonna be scared a little bit cause it's a lot that come with that, you know what I'm saying.",1,0,12.35000654,12.26,11.25
ATL_se0_ag1_m_04_2,458,ATL_int_01,664.4378,667.2772,2.8394,"Nah, we can't have the hiding, man. Gotta be out there, man.",1,0,11.42587278,10.59,9.75
ATL_se0_ag1_m_04_2,467,ATL_int_01,677.782,681.7166,3.9346,"I ain't gonna lie, man, you gotta be a certain type of ivi- individual to really-",1,0,10.71078508,10.62,11.5
ATL_se0_ag1_m_04_2,480,ATL_int_01,695.0145,698.1029,3.0884,and you gonna stand out. Like a lot of times I don't even be wanting to,1,1,8.594896419,8.35,10.5
ATL_se0_ag1_m_04_2,496,ATL_int_01,718.1122,719.3445,1.2323,You in the place to be,1,0,21.0515015,19.77,26.5
ATL_se0_ag1_m_04_2,534,ATL_int_01,768.9634,771.6943,2.7309,"I mean, you can but you wouldn't be too successful with it.",1,0,13.22288585,12.2,4.25
ATL_se0_ag1_m_04_2,635,ATL_se0_ag1_m_04,920.935,922.9526,2.0176,They don't want a Black man to ever be able to reach,1,0,11.09153213,11.01,3.75
ATL_se0_ag1_m_04_2,658,ATL_int_01,962.6442,965.1176,2.4734,they gonna be testing soon. It's gonna be some more talent.,2,0,14.64825621,14.11,8.25
ATL_se0_ag1_m_05_1,50,ATL_int_01,45.1959,48.8809,3.685,probably gonna be segueing to a bunch of different stuff if that's cool with you.,1,0,8.046330797,7.28,5.75
ATL_se0_ag1_m_05_1,143,ATL_int_01,190.4756,192.7957,2.3201,I be feeling that way sometimes personally,1,1,12.0597132,11.36,8.25
ATL_se0_ag1_m_05_1,291,ATL_se0_ag1_m_05,429.3938,435.1006,5.7068,"I mean, I've asked. My parents are divorced, so of course I can't ask questions that- for them to be together so much.",1,0,19.69164966,19.51,8.75
ATL_se0_ag1_m_05_1,422,ATL_se0_ag1_m_05,638.5153,640.7581,2.2428,that wasn't my school I was supposed to be in.,1,0,16.9990918,16.71,6.75
ATL_se0_ag1_m_05_1,452,ATL_int_01,683.0107,687.8816,4.8709,"good question then cause I n- I don't know. I- a lot of people just be like, oh yeah, I just took the cheese bus.",1,1,13.03402619,11.61,6.0
ATL_se0_ag1_m_05_1,548,ATL_se0_ag1_m_05,848.5308,851.4859,2.9551,"you know, you could just be outside, and you could find anything from",1,0,16.53547127,16.36,11.0
ATL_se0_ag1_m_05_1,622,ATL_se0_ag1_m_05,966.6925,972.1295,5.437,"I don't think it's a difference. Um, I just think the person may be more a little different versus the way they talk.",1,0,17.64073789,17.47,9.25
ATL_se0_ag1_m_05_1,632,ATL_se0_ag1_m_05,984.1553,987.3369,3.1816,stereotyped would of a Black man would be in Atlanta.,1,0,13.82354043,13.66,7.25
ATL_se0_ag1_m_05_1,677,ATL_int_01,1047.7348,1050.2354,2.5006,"or if I'm just around certain people, they might be like,",1,0,14.31134125,13.2,8.0
ATL_se0_ag1_m_05_1,804,ATL_se0_ag1_m_05,1223.274,1227.3096,4.0356,"then you s- then you'll- it'll be what the rest of the world, like it'll be what it- whatever,",2,0,11.16232927,11.05,8.75
ATL_se0_ag1_m_05_1,814,ATL_se0_ag1_m_05,1236.6699,1239.9438,3.2739,your art gotta be bigger than that. You don't want just,1,0,16.85900522,16.76,9.75
ATL_se0_ag1_m_05_1,902,ATL_int_01,1378.9131,1379.417,0.5039,to be,1,0,11.21716011,8.89,2.5
ATL_se0_ag1_m_05_1,949,ATL_se0_ag1_m_05,1445.6335,1447.0256,1.3921,"um, whether it be",1,0,5.829544609,5.64,4.0
ATL_se0_ag1_m_05_1,1084,ATL_se0_ag1_m_05,1646.7218,1650.9547,4.2329,"and every single night, you heard w- it just happened to be one song in particular,",1,0,13.54352287,13.41,6.75
ATL_se0_ag1_m_05_1,1181,ATL_se0_ag1_m_05,1796.4739,1798.2992,1.8253,probably gonna be like that. So,1,0,9.916278618,9.89,9.0
ATL_se0_ag1_m_05_1,1202,ATL_se0_ag1_m_05,1840.4229,1843.7485,3.3256,the Childish Gambinos and CyHis where it might be more,1,0,9.028816939,8.99,9.0
ATL_se0_ag1_m_05_1,1204,ATL_se0_ag1_m_05,1844.1661,1846.8148,2.6487,"lyrical or might be more eclectic,",1,0,13.29703182,13.21,26.25
ATL_se0_ag1_m_05_1,1240,ATL_se0_ag1_m_05,1906.0259,1908.9957,2.9698,still be hip hop. You gotta still sing about,1,0,22.55731046,22.28,23.75
ATL_se0_ag1_m_05_1,1300,ATL_se0_ag1_m_05,1996.0723,1997.846,1.7737,"you gonna be like, hey, you know what? Boom.",1,0,8.454587513,8.34,6.25
ATL_se0_ag1_m_05_1,1346,ATL_se0_ag1_m_05,2071.789,2078.6294,6.8404,"Um, yeah, you know, it- it could- the grocery store might be because it's the grocery store. But that Chick-fil-A probably brings in the most business,",1,0,17.11464001,17.03,17.75
ATL_se0_ag1_m_05_1,1383,ATL_se0_ag1_m_05,2134.6453,2139.3358,4.6905,how much money we spend with the other folks because eventually we will be wiped out.,1,0,13.2786038,13.17,4.75
ATL_se0_ag1_m_05_1,1412,ATL_int_01,2179.0208,2182.1246,3.1038,"from what I seen, it- it looks to be true",1,0,25.53193136,24.1,12.0
ATL_se0_ag1_m_05_1,1483,ATL_se0_ag1_m_05,2271.8977,2273.9999,2.1022,So who's to say why can't that be,1,0,15.8084145,15.71,10.25
ATL_se0_ag2_f_01_1,7,ATL_int_01,6.0139,7.8931,1.8792,I'm the guy that's gonna be interviewi-,1,0,16.91458857,15.65,3.75
ATL_se0_ag2_f_01_1,73,ATL_se0_ag2_f_01,84.5193,86.0739,1.5546,Don't be- don't be nervous. ,2,0,25.65976369,25.04,37.25
ATL_se0_ag2_f_01_1,104,ATL_se0_ag2_f_01,127.9038,133.4684,5.5646,"Right now I'm working at RD-WORK-6 which is to be changed soon, I'm looking to start",1,0,15.91956723,15.73,27.5
ATL_se0_ag2_f_01_1,164,ATL_se0_ag2_f_01,229.7046,235.4938,5.7892,"Hair, I really love doing hair, but I feel like, um, a lot of people does hair, so it's good to be multifaceted.",1,0,24.16263776,23.68,32.0
ATL_se0_ag2_f_01_1,214,ATL_se0_ag2_f_01,303.4042,307.186,3.7818,Because I feel like a friend is somebody that you should be able to call on and rely on,1,0,22.39096704,22.28,25.75
ATL_se0_ag2_f_01_1,228,ATL_se0_ag2_f_01,318.1252,319.9521,1.8269,"be somebody that, um,",1,0,28.63153489,28.19,13.25
ATL_se0_ag2_f_01_1,600,ATL_se0_ag2_f_01,839.8263,841.5045,1.6782,"it might be- not be, all the way",2,0,13.99073731,13.48,4.75
ATL_se0_ag2_f_01_1,715,ATL_se0_ag2_f_01,988.8351,992.1021,3.267,"So it would be like, me and my mom and then my aunt",1,0,16.59052816,16.33,29.0
ATL_se0_ag2_f_01_1,737,ATL_se0_ag2_f_01,1018.1901,1022.965,4.7749,"if I wanted to se- be by myself I could be by myself. If I wanted to be around kids, I could be around kids.",4,0,16.22956425,16.01,28.75
ATL_se0_ag2_f_01_1,739,ATL_se0_ag2_f_01,1024.2091,1027.7322,3.5231," And it just showed me that, um, I could be multifaceted and be",2,0,19.8486078,19.72,35.0
ATL_se0_ag2_f_01_1,741,ATL_se0_ag2_f_01,1028.1141,1032.3081,4.194,friends and still be comfortable and not always have somebody on my side. So,1,0,28.1193315,27.7,33.25
ATL_se0_ag2_f_01_1,791,ATL_se0_ag2_f_01,1098.8152,1106.9897,8.1745,"Definitely! But I want us to be closer. I want us to talk about like our day, and I want us to have like a positive word jar",1,0,17.57144132,17.49,7.5
ATL_se0_ag2_f_01_1,815,ATL_se0_ag2_f_01,1144.594,1147.155,2.561,And just teach our kids to be,1,0,42.61224715,41.65,42.0
ATL_se0_ag2_f_01_1,829,ATL_se0_ag2_f_01,1162.1355,1165.2942,3.1587,I'm gonna teach them to be a little softer and nicer with each other.,1,0,27.22842099,25.93,23.25
ATL_se0_ag2_f_01_1,926,ATL_se0_ag2_f_01,1288.4483,1292.5074,4.0591,"to go past the outside of your- your area, whatever that might be.",1,0,14.58475208,14.43,8.25
